mz,RT,QC06,QC07,QC08,QC09,QC10,QC11,QC12,QC13,QC14,P01,P02,P03,P04,P05,P06,P07,P08,P09,P10,P11,P12,P13,P14,P15,P16,P17,P18
822.7508483,6.430083333,48318.44923,76423.2778,50631.7181,47869.13169,80286.28235,55176.3905,59991.83222,59606.48216,48435.01799,53105.46434,36190.31707,79255.49835,49557.35937,59362.43253,35783.1089,35943.32384,39814.60016,52226.0013,60593.76123,60881.79107,56352.52616,55559.50178,21466.48241,51152.35066,74243.45833,59559.76869,34785.0274
681.3213492,8.674816667,9066.330322,0,0,0,4801.816483,4680.9411,5069.057617,0,2452.660918,10062.60986,5560.716309,9580.40974,12132.90101,14850.56982,0,2725.596191,11904.62439,0,3812.441895,0,10077.52661,0,14959.68262,9232.146729,0,3642.070679,3447.93353
301.8213994,2.586516667,233082.1702,239996.2898,234006.563,216642.5538,221749.4189,172926.4682,137950.9266,131641.7437,134103.4917,201870.0207,191940.0385,180458.1643,181110.4477,161536.2629,147941.1297,198182.0849,195366.9819,179124.8416,162301.386,168262.6684,146559.2633,202480.9571,194408.1909,184349.2542,164704.9567,155187.3386,146680.3476
324.8533261,2.92155,736402.4427,734960.2242,718030.0617,691977.4684,700266.8378,528337.4762,440638.2019,423882.2921,441954.9532,675172.4206,571279.3444,557441.9398,582298.4366,516519.6181,437590.0224,644937.3793,594492.0589,577076.4511,539768.6614,517695.0042,475127.2273,661212.0678,595343.8934,548922.797,517495.8677,491580.3457,480973.1046
948.2542426,9.049633333,231516.6882,177794.4665,182988.4958,191291.4676,203992.4802,161600.5219,143891.9393,158973.1748,159501.7494,188758.0383,171628.4659,177762.2433,163925.4966,143566.4212,181843.1876,163901.0553,174989.4389,216262.7087,225046.213,177084.6819,150492.8173,224570.1066,159514.6914,177601.406,155295.0577,143803.9072,177559.9722
510.2233409,9.063916667,49278.94758,42889.36431,33659.42003,37522.18263,38141.64591,20299.31022,10549.6566,12260.71232,10110.15156,41572.40947,28488.52582,30909.62576,23474.73244,19523.37444,20078.28265,25359.13068,32945.41238,33002.4877,19082.31972,16349.41614,15543.69946,26283.32852,29759.88237,24508.65503,15652.74905,16368.18097,16770.69116
1033.793885,0.5762,28513.37045,0,23083.00593,602.1194187,26970.26948,4230.912354,3900.526836,19470.40844,4971.957962,210.4754232,360.9735437,4412.370443,5171.189424,926.5662542,347.896598,0,20711.13692,712.573889,4035.516292,5526.232927,4777.811279,5754.200257,21527.50987,5554.506121,4693.444784,5483.146439,1132.852515
557.325443,10.90296667,27788.31221,23278.9082,53385.54245,37690.23506,38062.62927,19675.24143,30400.16227,25065.41473,18082.863,10425.33618,41600.21226,21858.68311,37281.49103,33468.79207,18041.88672,22873.06233,30023.01468,23144.51581,42368.03585,37483.85005,25782.40894,33812.43213,25342.45934,36663.22222,37081.05238,44406.79877,22077.76323
1013.740377,7.559033333,34012.40748,67746.66667,31513.01317,59349.93914,49825.59697,59935.23063,46623.60421,41096.20794,49629.72154,64798.3193,45071.46701,51953.18628,42554.18815,37646.91122,63294.02512,35045.64111,30636.09199,62238.99147,38526.66035,29055.76097,63216.34722,39435.22101,49903.03638,50971.36057,19694.77612,53533.16157,53554.85274
996.8146313,9.621633333,137664.9275,122828.5239,166298.0804,164707.2415,79335.02181,169268.0863,103392.1503,158004.1148,117651.1743,160216.8345,102733.6338,202976.4322,162652.2595,54557.98438,126937.8439,163549.7288,131486.6294,100586.2127,93179.0672,109562.1131,122290.1439,130604.8102,78101.68965,66944.71145,132883.4916,129361.8772,120482.4852
156.99786,13.18953333,11313.95124,10364.18252,12551.97376,13422.99426,16195.49283,14650.2732,10936.38068,11705.63544,13516.15656,12647.20145,12120.10593,12676.55377,16295.22613,12235.13444,10197.42918,12399.24331,15180.90473,15891.22261,10955.48282,15863.47075,12263.15049,13322.59618,12592.59337,11351.97366,13183.17864,14524.08184,13437.15077
1080.746965,9.217516667,23230.75845,10418.16814,0,8111.641113,18220.06396,13772.14946,30171.57353,6664.645533,21263.4627,8885.431384,16735.31898,18450.52236,15922.68052,17766.15192,16652.55032,24422.35986,16114.15671,5642.224046,12939.09668,7140.429443,13552.24561,8292.465576,16121.45217,16334.17807,11058.4425,7379.561279,20190.78407
796.6803846,13.8031,177670.5246,123004.8223,142226.1893,138042.5787,144276.0953,126693.0063,101998.1052,95790.51262,95691.1447,138316.3297,141684.0111,113374.5068,154285.834,133045.9204,82584.12558,162084.7019,128751.2026,139538.08,134520.1967,122066.9096,114923.4703,153616.7417,155584.4696,146309.8481,132185.0559,108746.3354,83254.02439
352.7775463,0.647633333,98081.4054,96246.70446,84649.22256,87982.48205,90855.16751,72152.5357,55432.60038,42790.77612,46543.84769,83191.74199,84164.15987,80085.60836,67212.49851,47543.8571,70786.96969,81554.97209,88218.56711,62690.48623,70877.50352,64122.34654,57254.32344,82546.90472,63248.70433,69587.28404,61501.51793,65298.92801,52940.52245
533.7119959,0.604766667,66088.28873,65643.36129,55302.44382,58917.88748,57501.83038,43405.4169,36727.86677,32550.50835,30007.68396,56198.28695,60935.15321,46321.25839,49957.17068,33369.14448,35624.21191,58150.51919,62575.20249,56947.68176,47246.20416,44000.47006,40556.37556,65521.44305,59441.72132,52842.57979,39555.75733,33501.4324,35705.6889
1084.746583,9.592033333,31723.21872,56961.91616,41102.13883,36024.43503,49871.11072,58584.93844,41870.7442,38435.23978,41693.56097,16830.61499,59789.16099,52408.70382,42386.097,59920.46827,28158.96644,69135.67275,33494.24185,48336.89571,42345.29596,46440.63959,45052.88136,65088.0695,43901.23868,33451.13768,18813.51761,44609.60813,30741.17731
960.7715444,8.734383333,58628.81381,65962.8261,46621.27882,60214.1533,68065.5667,75290.57515,52860.12526,58915.91988,47360.14249,60480.73263,68763.56737,81634.5422,55785.09562,38858.97927,47411.1928,73949.79307,44294.43583,55234.57833,73798.31225,36141.66397,35463.18271,48417.15295,37448.67622,57807.70577,68542.14318,60864.83637,45461.13792
768.7196449,0.590483333,56601.242,43721.03282,43874.99256,38416.602,40034.58685,23611.25315,27870.22319,30921.7078,32228.25168,42462.00592,43875.70794,39834.29299,39131.3056,28974.4358,23228.78583,37537.04595,40202.51883,25454.35483,31008.23924,29359.83756,28520.9896,41659.44686,35869.47576,44896.75754,38140.43056,22761.47124,27057.88567
601.203765,10.14546667,32066.18396,25423.70117,40202.65992,39845.2392,13527.17005,18170.17044,22191.55952,11292.55302,15549.82959,16979.24124,16768.08639,27086.91635,21877.46171,17506.17876,13744.93677,28875.51387,13062.63116,38905.69113,31442.26283,12970.93546,11172.74144,17605.39488,29713.46209,23461.50811,22335.19996,9219.304749,8930.076538
524.8490234,9.2324,30080.70033,21249.27148,50114.79514,16899.79004,20155.40239,35082.92595,30876.09099,13724.71253,32374.54591,37181.30959,17405.32935,23265.34476,9697.368652,19337.31743,23781.42517,35056.15249,28432.46951,32823.69197,29276.3396,14966.71575,33460.12928,43437.09297,34370.98747,6864.19873,43606.31347,37059.89718,25341.64274
937.8244819,0.5762,39972.31806,48433.99101,38619.99906,49986.77993,44067.50874,24256.47031,47896.74233,29510.83432,17062.58634,30290.03258,20053.90413,46345.81947,39304.59191,46335.23796,27746.27511,48098.1823,17059.48441,33797.84531,26720.72234,26080.76591,39638.29981,21371.24522,45982.03775,41534.18684,56460.8921,40178.96039,40080.87604
741.0576516,9.680133333,21885.29407,9551.283078,35938.31424,17938.95375,0,16361.06712,12138.65515,16378.05926,24198.81554,15636.50409,7654.628906,3498.557097,16058.14524,28583.23962,12785.17993,18213.2357,16431.66915,33405.8273,18755.95848,15486.79633,6176.22998,22446.1203,18369.24068,16966.71607,23595.19586,20462.39641,13696.43906
256.9538376,13.78841667,35403.15594,30221.93353,32161.93848,34671.43186,34975.83347,31234.67081,26110.93375,31341.43327,28794.48548,29925.92799,36135.92762,35443.06989,28446.75339,32794.89647,22553.31195,32911.1922,33816.87328,34454.38445,27851.29806,32890.88564,26905.83928,31138.75387,33889.92303,37791.97283,32706.23698,31068.53004,32694.1072
134.8646696,9.533616667,8885.449487,7271.633295,5972.304654,4338.378123,6229.9881,4710.149782,2087.489644,2711.165121,3402.504841,7501.956147,5405.696051,4404.508398,5124.390402,4437.374856,2061.634196,6432.4853,4173.111672,3288.276206,4411.371435,4270.876167,3658.811935,3389.605414,4935.31756,6388.369292,4060.042697,1924.833511,3301.028258
913.2244426,8.828666667,19100.5083,8549.803711,0,26002.07074,6673.547607,22650.48675,10280.06396,24204.92912,13673.87297,12883.03174,21115.4001,4383.720459,10979.98691,13170.49927,0,12100.22307,20986.06226,38813.86487,24778.87355,10221.90869,21960.19141,0,24785.3877,17167.50732,3564.302612,26983.01201,15793.56724
531.7147708,0.604766667,77664.19586,54004.4864,49870.77288,43367.0691,73282.07264,49127.53898,32153.43065,25766.48665,22065.33333,56261.46579,68248.28857,64383.669,53758.58143,39713.83975,28695.36152,55049.12065,56398.44674,45025.74382,41048.2325,40621.56211,31186.16165,66063.6354,50575.28239,50352.25303,36278.6815,42323.14987,27933.15964
889.8281165,0.5762,28799.89551,34518.94897,27974.5625,29350.87384,28000.69786,0,0,18158.21239,2498.541736,30900.41068,26831.83203,9618.070974,30952.30772,9111.407873,2285.307566,29513.94813,7877.582129,1961.012752,7311.55036,16592.65505,0,8982.093624,8539.352601,377.1669016,8666.820412,2067.450462,25574.02205
350.7804602,0.647633333,77284.84399,68043.50358,67653.91907,67251.18987,78578.89759,63229.23362,35408.18789,35582.82796,34484.10803,52500.9471,64292.03312,58631.0988,45976.69835,31509.40912,45138.13424,68085.95324,67616.80112,47967.10439,56164.0042,54005.3621,42463.76557,64203.04913,52384.18643,58733.61777,49391.22061,51283.59688,46712.84045
431.1946175,10.14546667,222893.6481,213414.6491,219305.5423,208904.6399,229405.2565,209157.4135,150901.4088,157248.7992,166382.8015,179260.7098,196476.5837,182230.9718,191731.958,175216.3941,160056.523,191194.3172,224825.6867,206245.6338,186863.6085,169864.4142,155534.8837,196093.5641,231479.2483,212821.1906,187880.4402,159055.6962,180891.2985
398.1996903,9.18785,12024.21035,6237.68573,9670.322021,7669.23783,4337.228027,13249.59272,0,8527.736511,11500.61554,5291.762966,9569.945801,10312.67236,13512.84499,4587.046325,6846.605103,0,7322.234529,13300.3631,3141.065552,7717.189608,17068.35748,10220.57184,8853.191963,6057.508718,5861.152452,6578.041674,11344.23326
631.8189335,13.7739,58360.70646,68234.50799,52353.9184,64926.77825,77577.10333,61117.51177,47304.88013,44083.08738,45341.99522,79132.10521,74245.40437,59136.46918,51073.44973,48206.4078,45679.26607,70669.5089,60087.19811,54923.30032,51675.71518,51391.27694,44495.2949,75227.11364,49515.35986,78637.66412,45674.12697,40974.28714,40923.42593
817.8083588,8.991316667,37678.53735,60767.99012,39558.00393,50655.11085,69048.06936,37672.4435,42219.43066,50237.70811,58484.81559,53888.17685,42395.12943,46345.74256,59532.81148,49995.81153,42710.73446,60047.51242,35302.15224,35513.11768,56418.50506,61567.9271,31226.16341,22911.76718,55835.90072,40899.65061,41985.84471,65204.40513,35027.49126
1051.7522,8.61475,44965.73783,56850.96529,76897.51683,43445.09933,90874.15651,42796.80989,49632.16493,44060.92493,43556.50174,78319.80128,53370.95703,55545.82869,36733.93018,75657.9694,53880.09208,48687.06874,53288.44589,45717.24227,68537.0505,56451.1311,41159.44262,59550.46814,35573.07295,52147.58573,52028.69635,58962.32023,47702.64354
242.9825503,8.828666667,13579.06648,6475.399404,13405.73908,11238.11982,9818.234765,4482.395962,4410.337069,6833.574959,5922.562564,12354.74464,7576.493316,9819.055845,7933.406164,7724.737335,3608.246989,9150.410596,6608.120238,7500.561175,4740.523502,4093.148683,6931.019919,5825.934674,13009.99867,6055.663167,7667.42729,5521.770487,7592.628485
165.9774891,5.641583333,51317.70753,42693.26392,44118.0802,44243.32891,42855.78129,33794.28589,38177.79506,26514.70825,27389.25635,48077.99832,41027.56787,34933.85477,38714.15955,37877.07373,35881.73924,44402.56384,39901.67139,42992.02026,36644.18896,27869.46838,35907.03733,40242.24609,43516.26782,41316.75013,37717.80969,37553.84861,29863.38232
429.8580675,13.7739,51631.42638,46677.84232,54979.60368,57540.56805,58042.55253,68130.9751,56864.05866,54934.36417,49646.45362,49765.84307,55903.4821,56927.46487,62823.95211,56575.20797,55136.86522,60982.99207,59289.84176,55298.26649,62393.3633,52791.56213,53617.71803,46575.34535,59567.42381,66199.5722,56700.6644,54010.23594,46861.13325
873.7983448,10.06853333,21408.30089,25342.05509,59279.41463,49683.8428,30490.97394,57996.53799,63856.9284,51258.20457,70633.73909,29496.6635,55456.38477,73556.83078,52097.14917,75329.81499,38390.54352,45410.81834,43931.22073,59009.73095,51170.02344,83980.05836,45579.84043,78313.53135,39962.71435,50665.00546,58102.59669,49200.05336,47541.41302
1160.459151,13.81746667,51245.28924,45286.2543,41090.91357,33256.86738,40140.95345,36138.29235,12488.7041,16192.44763,22342.85046,39546.89933,28425.14243,37853.03955,23877.36279,34851.31962,33546.19495,31884.42957,35578.96045,27928.66801,52568.91174,46574.3728,24736.9395,25446.00269,39308.63922,31262.57568,24305.33154,25067.11487,48238.27148
270.9701972,9.533616667,112388.8773,101299.2875,97055.52501,86499.94376,88200.2726,59115.43413,49468.20396,57357.96697,52318.36436,90663.24661,101626.0962,74368.74681,78798.90579,57749.81133,60146.58724,82016.35038,80483.24563,68152.39862,67706.46428,66146.07222,51067.71444,87836.53543,90023.98255,75990.80319,60673.10481,59414.33276,62424.72525
236.1039698,9.767333333,2172.787781,4943.698355,2730.1521,0,0,6334.505371,8615.343758,3795.370671,2641.572632,4385.677917,5149.422255,0,1594.384867,2641.179896,3541.200691,0,6678.500488,6807.850464,5094.108991,6007.77948,7349.422607,2263.763757,3381.981567,3491.34586,8154.913606,4923.955018,7490.844319
891.8070938,10.06853333,68990.05129,112260.1504,95200.47277,115465.3808,131264.9025,118665.2154,114990.3166,126294.1379,113864.1463,108406.4664,109914.0739,121547.9421,95188.11694,72575.08053,100909.7384,111833.3954,116580.3489,130951.2716,108522.8332,101924.6879,106349.6254,96178.10717,82325.51777,110917.5471,94725.15652,108032.3542,114177.7821
790.8188774,10.05381667,102198.8902,103662.1514,90967.48916,97022.00811,114238.776,98383.85568,103033.2259,105074.8982,90337.30693,92105.73196,101052.2442,94058.09449,103536.0308,96577.69266,95208.65279,63313.81231,113345.7585,100298.7221,95265.9292,93960.17157,86507.50693,122865.3563,88418.74234,99637.03741,66498.10717,97123.61949,84119.59396
562.9952873,7.71565,27770.03005,21892.89846,29758.27341,33069.88218,29178.07376,23080.74945,16923.58771,13304.15244,17351.92445,24587.10905,18524.4916,17985.14746,19551.5832,22191.37971,21422.24964,28240.44761,27858.83704,19615.10478,21455.47433,8701.324222,17303.90541,22452.59603,18792.59189,28355.4097,19749.27656,15081.54932,17487.06012
255.1268108,7.13315,2028.734923,783.6726304,0,0,4252.045536,2244.874444,5872.726123,2305.459942,0,11329.24292,0,0,7136.543701,15552.78939,0,14917.00144,6161.342773,6603.115479,17889.0541,0,2436.218506,0,2478.616614,13990.82397,15162.05111,2681.493698,0
412.1917754,10.14546667,2335082.467,2271335.623,2183366.59,2165878.44,2216627.319,1804053.028,1378659.586,1365221.248,1348821.672,2121801.902,1935633.04,1802342.969,1832711.516,1568252.792,1395835.556,2027926.49,1938942.712,1845563.49,1670978.633,1458213.505,1463416.309,1964818.558,2008563.849,1899943.145,1685636.23,1483538.973,1458707.888
268.8240693,13.9178,110211.6981,111417.8813,116309.3461,111895.5485,107510.4408,95325.04057,93746.90821,81638.95758,83759.24983,100914.6352,97573.68531,102082.1843,102688.3631,100713.9272,89427.351,107309.1056,111461.9314,88566.62344,95433.46793,92138.03763,98003.10579,109003.5658,103045.9471,95993.67051,99697.11108,86097.03539,94924.97843
1004.660134,0.590483333,31131.55214,29739.15329,26136.67435,25384.26152,41749.9765,37537.92565,33197.67467,22593.29957,23419.90827,35203.00691,24190.75468,35045.62162,33569.71744,6859.05105,21962.16504,23360.5564,37782.8821,24051.83451,22228.63013,23188.30988,23623.10553,37720.75335,24327.33111,35754.24297,23134.49219,29562.01409,19623.67407
819.8079482,9.202683333,32894.79684,40829.39388,48370.37167,32898.97976,9747.198242,26578.91454,21418.33814,38818.85805,15653.13666,37380.89568,25069.69534,42468.96905,41628.60972,21250.42487,24371.78037,34997.39964,26039.95483,22815.62136,37968.41725,25934.46612,25052.1318,30103.03161,37593.77245,34589.55862,40013.11836,20503.67639,34443.80504
870.2387319,9.03535,21200.28198,30512.37957,33532.58868,50350.09069,52694.43083,33068.75823,14857.95035,26880.48386,29211.17708,22844.40343,33293.58675,37727.64223,53415.61561,34662.27455,25655.03528,44999.34694,30808.0553,19156.44293,44904.32704,36405.23465,26603.95659,36929.22589,22258.36865,29718.25146,29302.52469,34134.2437,20577.03795
766.8538038,0.5762,141606.7008,112004.2969,112908.5957,112291.4688,114573.3508,145258.107,125951.8511,125465.0718,110719.8398,120513.4512,114653.875,108417.4102,118411.8652,140209.0178,120082.0254,140715.4609,127527.3015,121209.0371,119815.6914,123913.0176,137773.1602,147265.7852,116144.9297,120970.447,136319,123722.7684,109000.1875
671.2849638,8.916833333,10515.34753,20853.91285,18970.2959,6641.542236,0,11972.63037,8645.447754,5618.717285,16878.09709,8117.803223,10264.95952,11941.14771,19827.99658,8618.952393,8383.5858,0,15913.3774,11516.23595,5521.986816,14294.7578,9645.948914,0,3599.342041,5738.298976,7578.684341,4826.311279,9532.717896
832.8164208,8.97635,52660.99785,63842.17121,62002.78422,54716.41209,51559.41576,64041.10826,40554.85424,43325.80287,41608.30898,43134.70225,56088.8581,43125.86325,53768.09876,50679.2159,42759.70107,60565.07366,56079.35154,60424.03523,56406.29571,36269.79636,43872.95725,61089.75677,48973.28223,39631.27856,43676.54979,55917.78917,42392.07099
895.5397835,13.81746667,190661.0322,208441.8688,198528.921,175781.126,176255.6763,164136.4149,122906.9139,127820.5025,137579.5262,191081.1955,174787.3295,157861.0212,174926.7601,160474.0738,137832.0475,190585.0316,151264.7988,178717.5403,150111.9188,132563.6898,157462.7262,198270.6041,177929.9236,182217.5172,171069.5824,142823.6559,136260.8986
360.9384825,0.533333333,11592.9932,11890.27885,13248.93324,10960.94682,11539.97357,11810.70648,7712.713066,7083.46052,10510.53322,7539.160577,13475.94679,9471.053058,12414.17192,10931.92602,10560.51283,10893.21481,8667.750576,11457.27885,7931.631822,15332.287,11229.98388,10799.79898,15433.01577,8265.14685,11876.29811,7244.040543,6115.780107
507.2577058,9.533616667,3593615.535,3178458.734,3060962.24,2926797.25,2766352.867,2030814.17,1502602.284,1540236.229,1524483.958,2827869.247,2638846.593,2379841.089,2245598.835,1898743.784,1817110.393,2699599.119,2397575.999,2252980.581,1993755.943,1724773.457,1749084.113,2561229.378,2465360.853,2393704.328,1925075.057,1794715.005,1910700.636
501.1371318,9.425433333,51705.56176,48409.20004,31984.54155,54921.91058,39423.99681,44434.87775,30210.41138,32687.5113,35636.5468,33144.27649,42122.61574,44196.6564,37699.79273,34474.48199,43743.89557,48162.40891,35699.23883,38444.91662,36302.66487,44199.42884,28538.39016,58590.96876,54563.43533,41275.79917,44626.10003,33803.69211,32940.03203
1108.229879,8.843066667,7871.000977,17954.70324,40974.00173,0,15923.406,6738.671699,35057.33649,0,34653.66954,18141.32441,6721.88652,17937.44061,15075.94873,6318.476153,0,16954.5293,18870.84875,55710.32596,0,32833.16656,20406.19092,16576.40186,50356.87442,8982.56312,33398.02037,32632.31487,5426.93724
991.7885298,9.2324,59873.69956,47952.09326,77830.64606,69547.13723,34633.92055,44368.85986,57930.79865,9060.067749,35907.16628,72428.513,51921.62609,46521.89145,62684.02322,40785.85909,26622.51208,44368.82554,57098.84327,39195.59057,26313.86829,31615.34351,32806.02155,73420.80572,30689.65735,30384.68481,38322.46045,33926.45656,38323.11697
793.1137679,9.66585,14527.96577,17660.40821,11853.65634,2285.308875,14699.23376,22752.06196,0,15275.302,2882.830722,5310.08667,29394.30137,18752.24434,5023.845497,38156.59985,6325.65931,26647.55643,20475.23657,0,4737.539423,22978.11488,4349.024637,5670.179163,14047.05481,35749.49604,11555.09191,13989.8738,673.5682931
1044.27343,9.548016667,40872.06797,0,17184.21879,56155.68701,17414.57175,29491.27295,27981.92236,28720.86133,33370.9065,33494.45117,77767.95068,48309.12793,34686.2832,0,77958.46544,13587.06423,16969.44314,23908.3252,22560.9827,68783.91678,7762.72168,43007.13334,28858.45745,30966.16166,73794.23861,70259.34623,54440.8479
498.7846022,0.026866667,471370.0229,493455.3694,478088.3166,471979.0308,484896.8947,371885.0935,307717.9499,331394.2455,325964.5552,452764.3945,428570.09,428460.4996,402765.4171,344675.0882,314339.5353,434541.9589,419902.3711,376312.9598,389752.3761,364449.2785,334572.1058,456091.8501,423510.8269,404264.9284,370438.8186,346383.4,338944.3373
919.8079181,0.5762,20205.36246,8746.591003,9426.122938,28937.03709,29835.55695,15927.03843,19029.2606,24470.57605,15771.60456,19353.88102,39596.38214,13844.67322,20555.47167,19633.74491,17394.94413,22381.20502,11922.22584,22308.81484,20199.82062,20422.81191,13947.95784,16574.21653,24999.67619,24415.15459,14650.86111,21919.26159,26507.37253
779.8492869,0.561916667,18072.2257,7165.29377,21404.5061,16824.20231,14016.30109,13004.96704,13512.8006,15053.2439,11619.95563,19100.78967,18364.81653,16659.33991,11305.77826,15204.74963,15410.94824,11200.33496,18085.51856,18416.29089,9077.380859,16984.6095,9840.833984,12319.28259,9147.147705,15399.51434,21776.87341,13754.32922,16464.2937
837.7943838,8.9614,27899.33495,39725.6185,40565.8788,43943.1342,31363.34776,22711.18127,32302.92822,18139.87029,40816.48339,35202.29965,32453.76387,50576.89201,40137.2599,21407.23462,32570.36907,37476.87345,45661.42297,30957.81945,29224.25652,39972.99055,30538.27049,27608.54937,31900.37392,28392.05376,25812.52888,44664.24706,37082.80887
309.9625413,14.00995,64480.92828,60356.93423,58550.90949,60363.43149,52163.59078,40421.16767,27725.21555,23923.94527,22672.29393,55864.18753,48129.97288,40404.44757,37860.24798,32996.09436,29434.87845,49961.43098,47982.29357,40569.50652,38453.79508,30145.65321,33350.46288,49121.1257,45081.27802,39761.68853,32432.81387,28608.16582,29438.99825
722.2980705,9.03535,16613.32342,10053.36987,22767.51416,21716.98743,17886.1911,0,3365.110442,10807.39218,9837.713179,13473.11008,17350.22425,20331.87135,10418.04961,6060.401184,0,17528.77149,21384.15527,13617.59802,17927.88324,8239.296509,2233.549683,23218.52428,8036.350098,20455.05375,15873.33496,7267.965576,4218.369995
242.799809,13.78841667,4331.201426,0,4200.312879,2585.187744,4159.53033,12871.92274,19689.54923,17112.82784,17636.45053,2724.856437,7139.820325,6034.699717,6445.364136,12136.62489,18251.38748,2101.602281,5759.013275,1034.715576,10591.99018,12798.27933,17720.38914,4664.736231,2865.859441,13933.23815,10474.95399,12318.7097,14797.94584
818.74263,0.590483333,22926.85565,19118.09546,18779.50896,15880.38654,25334.10882,18740.66477,10618.33594,13877.23304,10458.58109,16199.44866,16425.19328,15286.36336,15181.44208,13170.22447,11667.61089,15583.37057,20772.75795,15933.22074,13571.29907,13797.04008,10778.34019,16949.84426,20323.3257,14093.99016,11810.94356,13255.43611,16753.39675
1026.758494,8.599683333,137296.1911,139103.6292,201679.6495,194349.1695,192891.4835,137078.1527,100358.5024,149545.0857,100820.2936,147616.785,146572.9014,153333.9901,194941.2059,146248.8223,101820.4295,189451.406,124719.9254,113266.9135,149760.4481,99117.72111,127821.4816,187570.9385,134988.7657,132189.7083,117955.243,92691.51281,159372.8391
780.8239969,11.9122,35803.19126,72681.50421,107337.0859,71269.08739,91739.60101,46841.98145,98351.78852,106325.4269,90726.0926,70759.52221,136331.4862,80744.32568,56134.33149,101245.2387,91753.71474,74522.6084,93384.9707,88714.89534,90648.95293,82851.14454,47197.11475,127925.7455,91221.47783,72896.75098,77687.92376,87143.81382,84397.06561
852.6381084,13.8031,55402.48438,56853.2539,48094.91284,32464.85153,36433.40834,29391.24947,29397.11438,31219.39284,35447.12183,24902.26258,38699.33115,43205.89748,43742.76489,33503.68777,33556.42041,26594.78638,32893.48438,33570.8367,39407.33518,44053.94981,37974.85912,47321.54345,43536.98682,38757.57705,40240.66242,40357.47841,35153.37989
536.2107438,8.828666667,514429.6419,447213.4584,399483.2523,385223.2222,269049.2525,224179.8303,142767.6433,140598.0817,115452.3937,300760.9503,200482.0846,218045.7728,202269.8956,201260.0398,173076.3859,320121.4775,312292.9487,258516.2085,186136.0396,177771.8371,217955.727,336737.4786,335546.4622,313360.7192,213628.3271,207216.9261,207947.4165
962.7859924,10.08325,76559.41485,96127.98713,101024.8486,91745.23864,74326.29658,74170.96696,119391.0055,92928.23836,78854.99584,100207.5069,108476.4677,84060.10671,114085.4313,99817.45907,69891.45465,114701.9579,97547.12957,61891.85764,88930.1469,94704.44201,79752.75045,94855.12838,116121.8722,93350.57509,81028.56386,66080.17095,80853.58197
317.8496356,0.533333333,2042.503021,2163.043793,1685.584394,1418.726088,1328.862304,2633.064729,1965.499141,939.7827454,0,3058.647718,1586.542572,2035.552335,1351.223714,1820.597674,389.573404,1323.274849,2501.594404,719.7533894,856.0173524,901.0636292,0,1826.063167,873.6517944,2061.661395,0,851.5741235,897.4988786
1142.703397,6.9012,1231923.848,1127543.434,1164038.764,1127723.482,1046909.113,953766.705,854402.7981,897436.733,929227.1811,974226.4264,1057935.719,838839.5298,937880.5698,1056494.767,887625.4999,1074746.422,1099058.806,1039193.683,931687.9952,912761.5576,925893.3689,1076295.717,1055410.737,958770.4388,958055.1118,1077848.093,847520.8719
824.813614,9.592033333,42334.99698,31584.03177,53368.14594,51403.7904,54713.97092,30604.79901,27528.07422,56291.98871,37008.18188,60012.93579,36183.3849,33720.68372,42654.43949,57506.7315,36601.69306,29297.52397,56593.54983,50717.85832,45326.67878,52977.57788,31564.57209,35131.25734,24916.06535,40469.09998,41596.85257,51474.88045,38650.96893
995.613404,8.843066667,6956.434942,25107.95122,2029.842433,15348.92931,24824.43432,0,0,16049.35852,13635.68592,14012.09781,7398.06805,0,17860.2791,437.0174844,13111.512,31218.35132,31762.82935,49231.61584,56495.12109,1.986762289,18200.3101,13078.32083,0,7535.099145,0,6320.081434,11527.96533
889.7960384,9.606833333,25689.14087,42068.09545,50912.11245,20820.20733,33339.57027,41236.69818,27427.78619,9186.773901,30432.63236,22635.89697,24785.03201,34344.95446,20782.55566,31844.29806,7216.418701,21596.45713,30656.1145,20510.26473,38537.18767,13632.50872,33477.24565,24349.71027,25992.43873,31857.14612,29331.53816,18787.58376,17262.48317
952.2663407,8.7699,5593.43457,70008.81287,18501.93917,47769.21021,39367.40081,42336.59879,17013.57129,55088.57313,49309.45647,76347.71112,51041.71539,40449.21069,14913.08425,81088.49555,30337.49226,26509.71289,63220.3405,53617.70204,33334.81418,25516.72456,11577.68052,37276.41686,51663.27783,7394.127267,20380.26172,37358.3755,40840.87469
534.2212707,9.03535,66879.13754,60039.01821,45090.44709,43104.44319,40923.31642,24116.6066,17789.46427,14695.95085,11068.56139,51763.66325,39225.80544,28787.79977,33050.49439,25270.86607,29125.26948,41245.38524,34538.87422,29769.57034,24401.59519,29857.91129,19783.18292,39307.11441,41048.53935,29852.5914,20760.51508,24223.00573,15889.52357
988.7833859,9.994783333,88369.88226,50840.15692,118874.9041,95321.91436,62788.94099,86347.48078,88747.72214,98666.62627,58941.04762,63348.63382,78911.0197,104844.2355,133785.7745,71450.15858,116315.0185,90387.899,65191.40334,75364.74307,89292.00788,54581.8152,112185.1487,91466.47099,66758.7821,112308.3101,87496.60243,73406.57253,79907.0407
